,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_total,capture_rate,defense,hp,sp_attack,sp_defense,speed,type1,type2,is_legendary
79,2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,-0.08959910721437547,-0.315121707273161,1.359962698553097,-0.30958860628031476,3.4880159270544926,0.9817515330860337,1.8194553250371825,0.3272106750168884,-1.2566495931248074,18.0,15.0,0.0
80,0.5,1.0,0.0,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,-1.3369364406786612,-0.315121707273161,-0.8713061841655154,1.2021032143009467,-0.09621359194421135,-1.6575165786165567,0.7344978913788486,-0.5698217231189081,-0.7390997504636644,4.0,17.0,0.0
81,0.5,1.0,0.0,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,-0.5573506072634826,-0.315121707273161,0.30747737651601564,-0.506765800269175,0.7183840260100396,-0.7149208244370601,1.5094674868490872,-0.031602284237430216,0.1234833206382406,4.0,17.0,0.0
82,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.37815239283473173,-0.315121707273161,-0.4334722901980896,-0.7039429942580352,-0.5849721627167619,-0.6395131641027003,-0.41245710991710444,-0.3186526516408851,-0.2215499078025214,13.0,8.0,0.0
83,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.222235226151696,-0.315121707273161,-0.9976044228099652,1.2021032143009467,-0.9108112098984622,-1.280478276944758,-1.1254291377497239,-1.2874476416275453,0.2959999348586216,13.0,8.0,0.0
84,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0018210595668746,-0.315121707273161,0.3495767893974989,-0.7039429942580352,-0.09621359194421135,-0.33788252276526143,-0.35045954227948534,-0.3904152434917488,1.5036162344012887,13.0,8.0,0.0
85,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-1.0251021073125899,-0.315121707273161,-0.8713061841655154,1.2021032143009467,-0.5849721627167619,-0.14936337192936214,-0.8154412995616285,-0.031602284237430216,-0.7390997504636644,18.0,0.0,0.0
86,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,-0.2455162738974112,-0.315121707273161,0.39167620227898214,-0.30958860628031476,0.229625455237489,0.7932323822501344,-0.04047170409138994,0.8654301138983662,0.1234833206382406,18.0,12.0,0.0
87,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.06631805946866026,-0.315121707273161,-0.8713061841655154,1.2021032143009467,-0.747891686307612,0.4161940805783358,-0.9704352186556762,-0.7492282027460674,-1.4291662073451883,14.0,14.0,0.0
88,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.8459038928838389,-0.315121707273161,0.6021732666863984,-0.30958860628031476,0.06670593164663882,1.3587898347578324,-0.19546562318543764,1.0448365935255255,-0.5665831362432834,14.0,14.0,0.0
89,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.40143344058044694,-0.315121707273161,-1.0397038356914485,1.2021032143009467,0.8813035496008897,-1.4689974277806572,-0.8154412995616285,-1.6462606008818639,-0.9116163646840454,18.0,0.0,0.0
90,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,0.5340695595177675,-0.315121707273161,0.8126703310938147,-0.506765800269175,3.4880159270544926,-0.7149208244370601,0.4245100531907532,-0.9286346823732267,0.1234833206382406,18.0,12.0,0.0
91,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2.0,1.0,1.0,1.0,-1.3369364406786612,-0.315121707273161,-0.9976044228099652,1.2021032143009467,-1.3995697806710128,-1.4689974277806572,0.8894918104728963,-1.2874476416275453,0.4685165490790026,9.0,14.0,0.0
92,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2.0,1.0,1.0,1.0,-0.8691849406295541,-0.315121707273161,-0.1977155780617834,-0.11241141229145456,-0.9108112098984622,-0.9034399752729594,1.3544735677550395,-0.5698217231189081,0.9860663917401455,9.0,14.0,0.0
93,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2.0,1.0,1.0,1.0,-0.40143344058044694,-0.315121707273161,1.4441615243160635,-0.7039429942580352,0.229625455237489,-0.33788252276526143,3.059406677789564,0.8654301138983662,2.1936826912828127,9.0,14.0,0.0
94,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,-1.0251021073125899,-0.11938638755487811,-0.36611322958771636,-0.7039429942580352,2.836337832691092,-1.280478276944758,-1.2804230568437716,-0.9286346823732267,0.1234833206382406,16.0,11.0,0.0
95,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.9315518073027684,-0.315121707273161,-0.8460465364366254,1.2021032143009467,-0.9108112098984622,-0.33788252276526143,-0.8774388671992476,0.6860236342712069,-0.842609718995893,15.0,0.0,0.0
96,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.15196597388758976,-0.315121707273161,0.45903526288935537,-0.30958860628031476,-0.09621359194421135,0.604713231414235,0.05252464736503869,1.5830560324070033,0.019973352106012008,15.0,0.0,0.0
97,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.8459038928838389,-0.315121707273161,-0.8713061841655154,1.6621833336082872,0.5554645024191893,-1.4689974277806572,-1.4354169759378193,-1.6462606008818639,-0.5665831362432834,18.0,0.0,0.0
98,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.6254897262990176,-0.315121707273161,0.39167620227898214,-0.506765800269175,1.3700621203734402,-0.5264016736011607,-0.6604473804675808,-0.7492282027460674,0.2959999348586216,18.0,0.0,0.0
99,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-1.4928536073616971,-0.315121707273161,-0.8292067712840322,1.2021032143009467,-0.747891686307612,-1.0919591261088586,-0.5054534613735331,-0.5698217231189081,1.1585830059605267,4.0,0.0,0.0
100,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.8691849406295541,-0.315121707273161,0.5179744409234319,-0.506765800269175,-0.09621359194421135,-0.33788252276526143,0.2695161340967055,0.3272106750168884,2.8837491481643367,4.0,0.0,0.0
101,4.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,0.5,-1.1810192739956256,-0.315121707273161,-0.8713061841655154,-0.11241141229145456,0.229625455237489,-0.33788252276526143,-0.35045954227948534,-0.9286346823732267,-0.9116163646840454,10.0,15.0,0.0
102,4.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,0.5,0.8459038928838389,-0.315121707273161,0.8547697439752979,-0.7039429942580352,0.39254497882833916,0.9817515330860337,1.6644614059431349,0.14780419538972908,-0.7390997504636644,10.0,15.0,0.0
103,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,-0.8691849406295541,-0.315121707273161,-0.9134055970469986,1.2021032143009467,0.7183840260100396,-0.7149208244370601,-0.9704352186556762,-0.7492282027460674,-1.0841329789044263,11.0,0.0,0.0
104,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,0.06631805946866026,-0.315121707273161,-0.02931792653585037,-0.30958860628031476,1.2071425967825902,-0.33788252276526143,-0.6604473804675808,0.3272106750168884,-0.7390997504636644,11.0,7.0,0.0
105,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.3136553929329462,-0.11938638755487811,0.22327855075304914,-0.7039429942580352,-0.6501399721531019,-0.7149208244370601,-1.1254291377497239,1.403649552779844,0.710039808987536,6.0,0.0,0.0
106,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.8459038928838389,-0.11938638755487811,0.22327855075304914,-0.7039429942580352,0.19704155051931896,-0.7149208244370601,-1.1254291377497239,1.403649552779844,0.3305032577026978,6.0,0.0,0.0
107,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7132677739465184,-0.315121707273161,-0.36611322958771636,-0.7039429942580352,0.06670593164663882,0.7932323822501344,-0.35045954227948534,0.14780419538972908,-1.2566495931248074,13.0,0.0,0.0
108,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,-0.40143344058044694,-0.315121707273161,-0.7450079455210656,1.2021032143009467,0.7183840260100396,-1.0919591261088586,-0.35045954227948534,-0.9286346823732267,-1.0841329789044263,14.0,0.0,0.0
109,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.37815239283473173,-0.315121707273161,0.5179744409234319,-0.506765800269175,1.5329816439642905,-0.14936337192936214,0.4245100531907532,-0.031602284237430216,-0.2215499078025214,14.0,0.0,0.0
110,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,0.222235226151696,-0.315121707273161,-0.7029085326395824,0.28194297568626586,0.7183840260100396,0.4161940805783358,-1.2804230568437716,-1.4668541212547046,-1.4291662073451883,11.0,16.0,0.0
111,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,1.6254897262990176,-0.315121707273161,0.47587502804194864,-0.506765800269175,1.5329816439642905,1.3587898347578324,-0.8154412995616285,-0.9286346823732267,-0.9116163646840454,11.0,16.0,0.0
112,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.2724394407768758,0.4678195715999706,0.1811791378715659,-0.9011201882468953,-2.2141673986252637,6.825845208998913,-1.1254291377497239,1.2242430731526848,-0.5665831362432834,13.0,0.0,0.0
113,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,-0.7132677739465184,-0.315121707273161,0.054880899227116135,-0.7039429942580352,1.3700621203734402,-0.14936337192936214,0.8894918104728963,-1.108041162000386,-0.2215499078025214,10.0,0.0,0.0
114,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4695725596159819,-0.315121707273161,1.359962698553097,-0.7039429942580352,0.8813035496008897,1.3587898347578324,-0.35045954227948534,1.0448365935255255,1.1585830059605267,13.0,0.0,0.0
115,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-1.1810192739956256,-0.315121707273161,-1.123902661454415,1.6621833336082872,-0.09621359194421135,-1.4689974277806572,-0.04047170409138994,-1.6462606008818639,-0.2215499078025214,18.0,0.0,0.0
116,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.40143344058044694,-0.315121707273161,0.09698031210859939,-0.30958860628031476,0.7183840260100396,-0.5264016736011607,0.7344978913788486,-0.9286346823732267,0.6410331632993836,18.0,0.0,0.0
117,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.33906657390723266,-0.315121707273161,-0.9134055970469986,1.6621833336082872,-0.42205263912591173,-0.9034399752729594,-1.1254291377497239,-0.7492282027460674,-0.11803993927029278,18.0,0.0,0.0
118,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.440519259507946,-0.315121707273161,0.1811791378715659,-0.506765800269175,-0.2591331155350615,0.4161940805783358,-0.19546562318543764,0.3272106750168884,0.054476674950088205,18.0,0.0,0.0
119,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-1.0251021073125899,-0.315121707273161,-0.7450079455210656,1.6621833336082872,-0.5849721627167619,-1.4689974277806572,-0.04047170409138994,-0.5698217231189081,0.6410331632993836,18.0,0.0,0.0
120,2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,-0.08959910721437547,-0.315121707273161,0.7705709182123315,-0.506765800269175,0.39254497882833916,-0.33788252276526143,0.8894918104728963,0.5066171546440477,1.6761328486216696,18.0,15.0,0.0
121,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,-1.0251021073125899,-0.11938638755487811,0.2653779636345324,-0.7039429942580352,-0.2591331155350615,-1.0919591261088586,0.8894918104728963,1.7624625120341626,0.8135497775197645,15.0,5.0,0.0
122,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0018210595668746,-0.11938638755487811,0.6021732666863984,-0.7039429942580352,0.229625455237489,0.03915577890653717,-0.5054534613735331,0.3272106750168884,1.3310996201809076,1.0,8.0,0.0
123,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,-0.8691849406295541,-0.11938638755487811,0.22327855075304914,-0.7039429942580352,-1.2366502570801625,-0.14936337192936214,1.3544735677550395,0.8654301138983662,0.9860663917401455,12.0,15.0,0.0
124,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.1598683594784817,-0.11938638755487811,0.5179744409234319,-0.7039429942580352,-0.5198043532804218,-0.14936337192936214,0.7344978913788486,0.5066171546440477,1.3310996201809076,4.0,0.0,0.0
125,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5340695595177675,-0.11938638755487811,0.5600738538049151,-0.7039429942580352,-0.5198043532804218,-0.14936337192936214,0.8894918104728963,0.5066171546440477,0.9170597460519931,7.0,0.0,0.0
126,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.4050755597141964,-0.11938638755487811,1.4441615243160635,-0.7039429942580352,1.5329816439642905,-0.14936337192936214,-0.19546562318543764,0.6860236342712069,1.3310996201809076,1.0,0.0,0.0
127,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6899867262008031,-0.315121707273161,0.5179744409234319,-0.7039429942580352,0.7183840260100396,0.22767492974243647,-0.9704352186556762,-0.031602284237430216,1.5036162344012887,13.0,0.0,0.0
128,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-2.11652227409384,-0.9023276664280098,-1.9237915062025968,2.056537721586008,-0.5849721627167619,-1.8460357294524559,-1.7454048141259146,-1.8256670805090232,0.4685165490790026,18.0,0.0,0.0
129,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,2.4050755597141964,-0.9023276664280098,1.7809568273679295,-0.7039429942580352,1.17455869206442,0.9817515330860337,-0.04047170409138994,2.1212754712884814,0.5030198719230788,18.0,8.0,0.0
130,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,0.222235226151696,0.4678195715999706,0.8968691568567811,-0.7039429942580352,0.229625455237489,2.301385588937329,0.4245100531907532,0.8654301138983662,-0.2215499078025214,18.0,12.0,0.0
131,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9315518073027684,-0.315121707273161,-1.1828418394884914,-0.8353944569172753,-0.8130594957439522,-0.7903284847714198,-0.7224449481051999,-0.8209907945969311,-0.6355897819314358,13.0,0.0,0.0
132,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7132677739465184,0.2720842518816877,-0.8713061841655154,-0.7039429942580352,-0.747891686307612,-0.5264016736011607,-0.8154412995616285,-0.2110087638645895,-0.3940665220229024,13.0,0.0,0.0
133,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.40143344058044694,0.2720842518816877,0.8126703310938147,-0.7039429942580352,-0.42205263912591173,2.301385588937329,1.1994796486609918,0.8654301138983662,-0.04903329358214039,18.0,0.0,0.0
134,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.40143344058044694,0.2720842518816877,0.8126703310938147,-0.7039429942580352,-0.42205263912591173,-0.14936337192936214,1.1994796486609918,0.8654301138983662,2.1936826912828127,4.0,0.0,0.0
135,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,1.6254897262990176,0.2720842518816877,0.8126703310938147,-0.7039429942580352,-0.42205263912591173,-0.14936337192936214,0.7344978913788486,1.403649552779844,-0.04903329358214039,7.0,0.0,0.0
136,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5573506072634826,-0.315121707273161,-0.28191440382474986,-0.7039429942580352,-0.09621359194421135,-0.14936337192936214,0.4245100531907532,0.14780419538972908,-0.9116163646840454,13.0,0.0,0.0
137,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,-1.1810192739956256,0.0763489321634048,-0.6187097068766159,-0.7039429942580352,0.8813035496008897,-1.280478276944758,0.5795039722848009,-0.5698217231189081,-1.0841329789044263,16.0,18.0,0.0
138,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,-0.5573506072634826,0.0763489321634048,0.5600738538049151,-0.7039429942580352,1.6959011675551405,0.03915577890653717,1.3544735677550395,-0.031602284237430216,-0.3940665220229024,16.0,18.0,0.0
139,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.06631805946866026,0.0763489321634048,-0.6187097068766159,-0.7039429942580352,0.5554645024191893,-1.4689974277806572,-0.5054534613735331,-0.9286346823732267,-0.3940665220229024,16.0,18.0,0.0
140,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.1577382262499103,0.0763489321634048,0.5600738538049151,-0.7039429942580352,1.04422307319174,-0.33788252276526143,-0.19546562318543764,-0.031602284237430216,0.4685165490790026,16.0,18.0,0.0
141,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,1.7814068929820532,0.2720842518816877,1.5704597629605133,-0.7039429942580352,0.39254497882833916,0.4161940805783358,-0.04047170409138994,0.8654301138983662,2.8837491481643367,16.0,8.0,0.0
142,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0018210595668746,0.4678195715999706,0.9389685697382645,-0.9668459195765154,-0.2591331155350615,3.4325004939527246,-0.19546562318543764,1.403649552779844,-1.2566495931248074,13.0,0.0,0.0
143,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.222235226151696,2.033702129346234,1.2757638727901304,-1.2560391374268438,0.8813035496008897,0.7932323822501344,0.7344978913788486,1.941868991661322,0.6410331632993836,12.0,8.0,1.0
144,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.37815239283473173,2.033702129346234,1.2757638727901304,-1.2560391374268438,0.39254497882833916,0.7932323822501344,1.6644614059431349,0.6860236342712069,1.1585830059605267,4.0,8.0,1.0
145,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,0.6899867262008031,2.033702129346234,1.2757638727901304,-1.2560391374268438,0.5554645024191893,0.7932323822501344,1.6644614059431349,0.5066171546440477,0.8135497775197645,7.0,8.0,1.0
146,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,-0.4326168739170541,0.4678195715999706,-1.0818032485729316,-0.7039429942580352,-0.9108112098984622,-1.0542552959416789,-0.6604473804675808,-0.7492282027460674,-0.5665831362432834,3.0,0.0,0.0
147,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.19105179281508886,0.4678195715999706,-0.07141733941733362,-0.7039429942580352,-0.2591331155350615,-0.3001786925980816,-0.04047170409138994,-0.031602284237430216,0.1234833206382406,3.0,0.0,0.0
148,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,1.7502234596454462,0.4678195715999706,1.4441615243160635,-0.7039429942580352,0.7183840260100396,0.8309362124173143,0.8894918104728963,1.0448365935255255,0.4685165490790026,3.0,8.0,0.0
149,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.2491583930311605,3.5995846870924972,2.9597403880494606,-1.2560391374268438,-0.09621359194421135,1.3964936649250121,3.8033774894409933,1.7624625120341626,2.5387159197235745,15.0,0.0,1.0
150,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6899867262008031,3.5995846870924972,1.4441615243160635,-0.7039429942580352,0.8813035496008897,1.170270683921933,0.8894918104728963,1.0448365935255255,1.1585830059605267,15.0,0.0,1.0
151,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,-0.9003683739661613,-0.315121707273161,-0.930245362199592,-0.7039429942580352,-0.2591331155350615,-0.9034399752729594,-0.6914461642863903,-0.2110087638645895,-0.7390997504636644,10.0,0.0,0.0
152,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,-0.4949837405902684,-0.315121707273161,-0.1977155780617834,-0.7039429942580352,0.229625455237489,-0.33788252276526143,-0.25746319082305674,0.3272106750168884,-0.2215499078025214,10.0,0.0,0.0
153,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.12868492614187454,-0.315121707273161,0.8126703310938147,-0.7039429942580352,0.8813035496008897,0.4161940805783358,0.3625124855531341,1.0448365935255255,0.4685165490790026,10.0,0.0,0.0
154,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,-0.8068180739563399,-0.315121707273161,-1.0060243053862619,-0.7039429942580352,-0.9759790193348024,-1.1296629562760385,-0.35045954227948534,-0.7492282027460674,-0.04903329358214039,7.0,0.0,0.0
155,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,-0.4326168739170541,-0.315121707273161,-0.1977155780617834,-0.7039429942580352,-0.4872204485622518,-0.4132901830996212,0.2695161340967055,-0.2110087638645895,0.4685165490790026,7.0,0.0,0.0
156,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.19105179281508886,-0.315121707273161,0.8884492742804845,-0.7039429942580352,0.16445764580114894,0.34078642024397604,1.1684808648421823,0.5066171546440477,1.1585830059605267,7.0,0.0,0.0
157,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.40143344058044694,-0.315121707273161,-0.9639248925047785,-0.7039429942580352,-0.2917170202532316,-0.7149208244370601,-0.8464400833804381,-0.8209907945969311,-0.8081063961518168,18.0,0.0,0.0
158,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.06631805946866026,-0.315121707273161,-0.1977155780617834,-0.7039429942580352,0.229625455237489,-0.14936337192936214,-0.3814583260982949,-0.28277135571545325,-0.2905565534906738,18.0,0.0,0.0
159,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.8459038928838389,-0.315121707273161,0.8547697439752979,-0.7039429942580352,0.8813035496008897,0.604713231414235,0.23851735027789595,0.43485456279318396,0.3995099033908502,18.0,0.0,0.0
